[2026-08-30T11:20:00+00:00] RUN paper-full-20260830 | minimal-diff-notebook | FULL_PAPER_RUN | artifacts=D:\Rayan Paper materials\artifacts_runs\minimal-diff-notebook\FULL_PAPER_RUN\paper-full-20260830 | cuda=0MiB allocated/0MiB reserved
[2026-08-30T11:35:20+00:00] epoch 39/40 loss=0.540669 elapsed=17.5s | cuda=417MiB allocated/3494MiB reserved
[2026-08-30T11:35:21+00:00] epoch 40/40 loss=0.558445 elapsed=18.0s | cuda=417MiB allocated/3494MiB reserved
[2026-08-30T11:35:21+00:00] DONE LODO2 | DG-Hetero-GNN | seed=42 | F1=0.116971 | cuda=17MiB allocated/3494MiB reserved
[2026-08-30T11:35:21+00:00] START LODO2 | DG-Hetero-GNN | seed=123 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:35:22+00:00] epoch 1/40 loss=0.447523 elapsed=0.5s | cuda=418MiB allocated/3486MiB reserved
[2026-08-30T11:35:23+00:00] epoch 2/40 loss=0.436671 elapsed=0.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:23+00:00] epoch 3/40 loss=0.429255 elapsed=1.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:23+00:00] epoch 4/40 loss=0.422485 elapsed=1.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:24+00:00] epoch 5/40 loss=0.415330 elapsed=2.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:24+00:00] epoch 6/40 loss=0.407879 elapsed=2.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:25+00:00] epoch 7/40 loss=0.400613 elapsed=3.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:25+00:00] epoch 8/40 loss=0.392072 elapsed=3.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:26+00:00] epoch 9/40 loss=0.383495 elapsed=4.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:26+00:00] epoch 10/40 loss=0.373656 elapsed=4.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:27+00:00] epoch 11/40 loss=0.362990 elapsed=5.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:27+00:00] epoch 12/40 loss=0.351286 elapsed=5.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:27+00:00] epoch 13/40 loss=0.340454 elapsed=5.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:28+00:00] epoch 14/40 loss=0.330559 elapsed=6.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:28+00:00] epoch 15/40 loss=0.323088 elapsed=6.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:29+00:00] epoch 16/40 loss=0.316665 elapsed=7.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:29+00:00] epoch 17/40 loss=0.313156 elapsed=7.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:30+00:00] epoch 18/40 loss=0.312497 elapsed=8.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:30+00:00] epoch 19/40 loss=0.313858 elapsed=8.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:31+00:00] epoch 20/40 loss=0.318896 elapsed=9.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:31+00:00] epoch 21/40 loss=0.327368 elapsed=9.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:32+00:00] epoch 22/40 loss=0.337037 elapsed=9.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:32+00:00] epoch 23/40 loss=0.351161 elapsed=10.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:32+00:00] epoch 24/40 loss=0.367013 elapsed=10.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:33+00:00] epoch 25/40 loss=0.380209 elapsed=11.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:33+00:00] epoch 26/40 loss=0.401197 elapsed=11.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:34+00:00] epoch 27/40 loss=0.419753 elapsed=12.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:34+00:00] epoch 28/40 loss=0.438859 elapsed=12.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:35+00:00] epoch 29/40 loss=0.454299 elapsed=13.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:35+00:00] epoch 30/40 loss=0.476215 elapsed=13.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:36+00:00] epoch 31/40 loss=0.487939 elapsed=13.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:36+00:00] epoch 32/40 loss=0.506458 elapsed=14.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:36+00:00] epoch 33/40 loss=0.524317 elapsed=14.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:37+00:00] epoch 34/40 loss=0.537633 elapsed=15.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:37+00:00] epoch 35/40 loss=0.549483 elapsed=15.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:38+00:00] epoch 36/40 loss=0.568568 elapsed=16.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:38+00:00] epoch 37/40 loss=0.581620 elapsed=16.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:39+00:00] epoch 38/40 loss=0.592351 elapsed=17.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:39+00:00] epoch 39/40 loss=0.601673 elapsed=17.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:40+00:00] epoch 40/40 loss=0.612350 elapsed=18.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:40+00:00] DONE LODO2 | DG-Hetero-GNN | seed=123 | F1=0.117523 | cuda=17MiB allocated/3632MiB reserved
[2026-08-30T11:35:40+00:00] START LODO2 | DG-Hetero-GNN | seed=3407 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:35:41+00:00] epoch 1/40 loss=0.314362 elapsed=0.5s | cuda=418MiB allocated/3486MiB reserved
[2026-08-30T11:35:42+00:00] epoch 2/40 loss=0.296195 elapsed=0.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:42+00:00] epoch 3/40 loss=0.277456 elapsed=1.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:42+00:00] epoch 4/40 loss=0.258538 elapsed=1.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:43+00:00] epoch 5/40 loss=0.240547 elapsed=2.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:43+00:00] epoch 6/40 loss=0.225259 elapsed=2.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:44+00:00] epoch 7/40 loss=0.212580 elapsed=3.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:44+00:00] epoch 8/40 loss=0.202708 elapsed=3.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:45+00:00] epoch 9/40 loss=0.195835 elapsed=4.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:45+00:00] epoch 10/40 loss=0.192936 elapsed=4.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:46+00:00] epoch 11/40 loss=0.192916 elapsed=5.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:46+00:00] epoch 12/40 loss=0.195528 elapsed=5.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:46+00:00] epoch 13/40 loss=0.198978 elapsed=5.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:47+00:00] epoch 14/40 loss=0.202757 elapsed=6.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:47+00:00] epoch 15/40 loss=0.207010 elapsed=6.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:48+00:00] epoch 16/40 loss=0.209706 elapsed=7.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:48+00:00] epoch 17/40 loss=0.212390 elapsed=7.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:49+00:00] epoch 18/40 loss=0.214216 elapsed=8.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:49+00:00] epoch 19/40 loss=0.215500 elapsed=8.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:50+00:00] epoch 20/40 loss=0.216543 elapsed=9.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:50+00:00] epoch 21/40 loss=0.217452 elapsed=9.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:51+00:00] epoch 22/40 loss=0.218644 elapsed=9.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:51+00:00] epoch 23/40 loss=0.219898 elapsed=10.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:51+00:00] epoch 24/40 loss=0.220911 elapsed=10.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:52+00:00] epoch 25/40 loss=0.222593 elapsed=11.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:52+00:00] epoch 26/40 loss=0.224991 elapsed=11.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:53+00:00] epoch 27/40 loss=0.227592 elapsed=12.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:53+00:00] epoch 28/40 loss=0.230231 elapsed=12.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:54+00:00] epoch 29/40 loss=0.233748 elapsed=13.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:54+00:00] epoch 30/40 loss=0.237853 elapsed=13.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:55+00:00] epoch 31/40 loss=0.242374 elapsed=14.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:55+00:00] epoch 32/40 loss=0.247314 elapsed=14.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:55+00:00] epoch 33/40 loss=0.252669 elapsed=14.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:56+00:00] epoch 34/40 loss=0.258688 elapsed=15.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:56+00:00] epoch 35/40 loss=0.265666 elapsed=15.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:57+00:00] epoch 36/40 loss=0.272949 elapsed=16.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:57+00:00] epoch 37/40 loss=0.282484 elapsed=16.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:58+00:00] epoch 38/40 loss=0.292718 elapsed=17.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:58+00:00] epoch 39/40 loss=0.303899 elapsed=17.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:59+00:00] epoch 40/40 loss=0.316934 elapsed=18.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:35:59+00:00] DONE LODO2 | DG-Hetero-GNN | seed=3407 | F1=0.116663 | cuda=17MiB allocated/3632MiB reserved
[2026-08-30T11:35:59+00:00] START LODO2 | DG-Hetero-GNN | seed=2025 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:36:00+00:00] epoch 1/40 loss=0.414853 elapsed=0.5s | cuda=418MiB allocated/3486MiB reserved
[2026-08-30T11:36:01+00:00] epoch 2/40 loss=0.397092 elapsed=0.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:01+00:00] epoch 3/40 loss=0.378380 elapsed=1.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:01+00:00] epoch 4/40 loss=0.358536 elapsed=1.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:02+00:00] epoch 5/40 loss=0.337141 elapsed=2.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:02+00:00] epoch 6/40 loss=0.317466 elapsed=2.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:03+00:00] epoch 7/40 loss=0.298855 elapsed=3.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:03+00:00] epoch 8/40 loss=0.280084 elapsed=3.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:04+00:00] epoch 9/40 loss=0.264896 elapsed=4.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:04+00:00] epoch 10/40 loss=0.252282 elapsed=4.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:05+00:00] epoch 11/40 loss=0.243163 elapsed=5.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:05+00:00] epoch 12/40 loss=0.238342 elapsed=5.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:06+00:00] epoch 13/40 loss=0.237627 elapsed=5.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:06+00:00] epoch 14/40 loss=0.241288 elapsed=6.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:06+00:00] epoch 15/40 loss=0.249764 elapsed=6.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:07+00:00] epoch 16/40 loss=0.258398 elapsed=7.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:07+00:00] epoch 17/40 loss=0.271503 elapsed=7.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:08+00:00] epoch 18/40 loss=0.286717 elapsed=8.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:08+00:00] epoch 19/40 loss=0.305581 elapsed=8.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:09+00:00] epoch 20/40 loss=0.320757 elapsed=9.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:09+00:00] epoch 21/40 loss=0.340606 elapsed=9.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:10+00:00] epoch 22/40 loss=0.360700 elapsed=9.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:10+00:00] epoch 23/40 loss=0.377295 elapsed=10.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:10+00:00] epoch 24/40 loss=0.400512 elapsed=10.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:11+00:00] epoch 25/40 loss=0.419704 elapsed=11.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:11+00:00] epoch 26/40 loss=0.442437 elapsed=11.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:12+00:00] epoch 27/40 loss=0.466724 elapsed=12.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:12+00:00] epoch 28/40 loss=0.493518 elapsed=12.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:13+00:00] epoch 29/40 loss=0.514026 elapsed=13.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:13+00:00] epoch 30/40 loss=0.540411 elapsed=13.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:14+00:00] epoch 31/40 loss=0.563158 elapsed=13.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:14+00:00] epoch 32/40 loss=0.591318 elapsed=14.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:14+00:00] epoch 33/40 loss=0.615000 elapsed=14.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:15+00:00] epoch 34/40 loss=0.640696 elapsed=15.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:15+00:00] epoch 35/40 loss=0.667981 elapsed=15.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:16+00:00] epoch 36/40 loss=0.689187 elapsed=16.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:16+00:00] epoch 37/40 loss=0.708511 elapsed=16.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:17+00:00] epoch 38/40 loss=0.733950 elapsed=17.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:17+00:00] epoch 39/40 loss=0.750485 elapsed=17.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:18+00:00] epoch 40/40 loss=0.764621 elapsed=18.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:18+00:00] DONE LODO2 | DG-Hetero-GNN | seed=2025 | F1=0.117229 | cuda=17MiB allocated/3632MiB reserved
[2026-08-30T11:36:18+00:00] START LODO2 | DG-Hetero-GNN | seed=9999 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:36:19+00:00] epoch 1/40 loss=0.400050 elapsed=0.5s | cuda=418MiB allocated/3486MiB reserved
[2026-08-30T11:36:20+00:00] epoch 2/40 loss=0.376692 elapsed=0.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:20+00:00] epoch 3/40 loss=0.353185 elapsed=1.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:20+00:00] epoch 4/40 loss=0.330225 elapsed=1.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:21+00:00] epoch 5/40 loss=0.307669 elapsed=2.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:21+00:00] epoch 6/40 loss=0.287755 elapsed=2.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:22+00:00] epoch 7/40 loss=0.271281 elapsed=3.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:22+00:00] epoch 8/40 loss=0.259997 elapsed=3.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:23+00:00] epoch 9/40 loss=0.253426 elapsed=4.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:23+00:00] epoch 10/40 loss=0.250826 elapsed=4.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:24+00:00] epoch 11/40 loss=0.254158 elapsed=4.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:24+00:00] epoch 12/40 loss=0.261702 elapsed=5.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:24+00:00] epoch 13/40 loss=0.272711 elapsed=5.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:25+00:00] epoch 14/40 loss=0.286920 elapsed=6.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:25+00:00] epoch 15/40 loss=0.305504 elapsed=6.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:26+00:00] epoch 16/40 loss=0.319200 elapsed=7.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:26+00:00] epoch 17/40 loss=0.333588 elapsed=7.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:27+00:00] epoch 18/40 loss=0.349355 elapsed=8.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:27+00:00] epoch 19/40 loss=0.361231 elapsed=8.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:28+00:00] epoch 20/40 loss=0.375991 elapsed=9.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:28+00:00] epoch 21/40 loss=0.384287 elapsed=9.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:29+00:00] epoch 22/40 loss=0.392601 elapsed=9.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:29+00:00] epoch 23/40 loss=0.396709 elapsed=10.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:29+00:00] epoch 24/40 loss=0.395198 elapsed=10.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:30+00:00] epoch 25/40 loss=0.396272 elapsed=11.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:30+00:00] epoch 26/40 loss=0.389187 elapsed=11.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:31+00:00] epoch 27/40 loss=0.379914 elapsed=12.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:31+00:00] epoch 28/40 loss=0.372229 elapsed=12.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:32+00:00] epoch 29/40 loss=0.363125 elapsed=13.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:32+00:00] epoch 30/40 loss=0.349809 elapsed=13.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:33+00:00] epoch 31/40 loss=0.336679 elapsed=13.9s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:33+00:00] epoch 32/40 loss=0.321470 elapsed=14.4s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:33+00:00] epoch 33/40 loss=0.312221 elapsed=14.8s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:34+00:00] epoch 34/40 loss=0.297712 elapsed=15.3s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:34+00:00] epoch 35/40 loss=0.289455 elapsed=15.7s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:35+00:00] epoch 36/40 loss=0.281377 elapsed=16.2s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:35+00:00] epoch 37/40 loss=0.276964 elapsed=16.6s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:36+00:00] epoch 38/40 loss=0.274917 elapsed=17.1s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:36+00:00] epoch 39/40 loss=0.278437 elapsed=17.5s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:37+00:00] epoch 40/40 loss=0.285255 elapsed=18.0s | cuda=418MiB allocated/3632MiB reserved
[2026-08-30T11:36:37+00:00] DONE LODO2 | DG-Hetero-GNN | seed=9999 | F1=0.110831 | cuda=17MiB allocated/3632MiB reserved
[2026-08-30T11:36:37+00:00] START LODO2 | XGBoost | seed=42 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:36:51+00:00] DONE LODO2 | XGBoost | seed=42 | F1=0.001125 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:36:51+00:00] START LODO2 | XGBoost | seed=123 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:37:05+00:00] DONE LODO2 | XGBoost | seed=123 | F1=0.148822 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:37:05+00:00] START LODO2 | XGBoost | seed=3407 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:37:22+00:00] DONE LODO2 | XGBoost | seed=3407 | F1=0.151865 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:37:22+00:00] START LODO2 | XGBoost | seed=2025 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:37:40+00:00] DONE LODO2 | XGBoost | seed=2025 | F1=0.168356 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:37:40+00:00] START LODO2 | XGBoost | seed=9999 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:37:58+00:00] DONE LODO2 | XGBoost | seed=9999 | F1=0.170133 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:37:58+00:00] START LODO2 | MLP | seed=42 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:38:01+00:00] DONE LODO2 | MLP | seed=42 | F1=0.117937 | cuda=17MiB allocated/1150MiB reserved
[2026-08-30T11:38:01+00:00] START LODO2 | MLP | seed=123 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:38:03+00:00] DONE LODO2 | MLP | seed=123 | F1=0.117011 | cuda=17MiB allocated/1150MiB reserved
[2026-08-30T11:38:03+00:00] START LODO2 | MLP | seed=3407 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:38:05+00:00] DONE LODO2 | MLP | seed=3407 | F1=0.117607 | cuda=17MiB allocated/1150MiB reserved
[2026-08-30T11:38:05+00:00] START LODO2 | MLP | seed=2025 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:38:08+00:00] DONE LODO2 | MLP | seed=2025 | F1=0.117012 | cuda=17MiB allocated/1150MiB reserved
[2026-08-30T11:38:08+00:00] START LODO2 | MLP | seed=9999 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:38:10+00:00] DONE LODO2 | MLP | seed=9999 | F1=0.118524 | cuda=17MiB allocated/1150MiB reserved
[2026-08-30T11:38:10+00:00] START LODO2 | GCN | seed=42 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:38:24+00:00] DONE LODO2 | GCN | seed=42 | F1=0.116850 | cuda=17MiB allocated/2752MiB reserved
[2026-08-30T11:38:24+00:00] START LODO2 | GCN | seed=123 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:38:39+00:00] DONE LODO2 | GCN | seed=123 | F1=0.116826 | cuda=17MiB allocated/2752MiB reserved
[2026-08-30T11:38:39+00:00] START LODO2 | GCN | seed=3407 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:38:53+00:00] DONE LODO2 | GCN | seed=3407 | F1=0.117002 | cuda=17MiB allocated/2752MiB reserved
[2026-08-30T11:38:53+00:00] START LODO2 | GCN | seed=2025 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:39:07+00:00] DONE LODO2 | GCN | seed=2025 | F1=0.116930 | cuda=17MiB allocated/2752MiB reserved
[2026-08-30T11:39:07+00:00] START LODO2 | GCN | seed=9999 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:39:22+00:00] DONE LODO2 | GCN | seed=9999 | F1=0.116828 | cuda=17MiB allocated/2752MiB reserved
[2026-08-30T11:39:22+00:00] START LODO2 | GraphSAGE | seed=42 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:39:34+00:00] DONE LODO2 | GraphSAGE | seed=42 | F1=0.118225 | cuda=17MiB allocated/3404MiB reserved
[2026-08-30T11:39:34+00:00] START LODO2 | GraphSAGE | seed=123 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:39:47+00:00] DONE LODO2 | GraphSAGE | seed=123 | F1=0.117709 | cuda=17MiB allocated/3404MiB reserved
[2026-08-30T11:39:47+00:00] START LODO2 | GraphSAGE | seed=3407 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:39:59+00:00] DONE LODO2 | GraphSAGE | seed=3407 | F1=0.118051 | cuda=17MiB allocated/3404MiB reserved
[2026-08-30T11:39:59+00:00] START LODO2 | GraphSAGE | seed=2025 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:40:12+00:00] DONE LODO2 | GraphSAGE | seed=2025 | F1=0.117898 | cuda=17MiB allocated/3404MiB reserved
[2026-08-30T11:40:12+00:00] START LODO2 | GraphSAGE | seed=9999 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:40:24+00:00] DONE LODO2 | GraphSAGE | seed=9999 | F1=0.117722 | cuda=17MiB allocated/3404MiB reserved
[2026-08-30T11:40:24+00:00] START LODO2 | GAT | seed=42 | cuda=17MiB allocated/68MiB reserved
[2026-08-30T11:41:02+00:00] DONE LODO2 | GAT | seed=42 | F1=0.117196 | cuda=17MiB allocated/11570MiB reserved
[2026-08-30T11:41:02+00:00] START LODO2 | GAT | seed=123 | cuda=17MiB allocated/68MiB reserved
